"Row.names","irbd_BIOME169225","irbd_control_BIOME169229","irbd_BIOME171096","irbd_control_BIOME172176","irbd_BIOME172204","irbd_control_BIOME172208","irbd_BIOME172212","irbd_control_BIOME172216","irbd_BIOME181988","irbd_control_BIOME181992","irbd_BIOME182072","irbd_control_BIOME182743","irbd_BIOME182783","irbd_control_BIOME182787","irbd_BIOME186317","irbd_control_BIOME186321","irbd_BIOME186337","irbd_control_BIOME186341","irbd_BIOME186357","irbd_control_BIOME186361","median_g1","median_g2","log2fc","p_value","q_value","kingdom","phylum","class","order","family","genus","category","cohens_d","ci_low","ci_high","p_effect_size"
"Neglectibacter_timonensis",0,0,0,0.0927151608786974,0.106961998948178,0,0.016894588679261,0.0097879017693894,0.0705261776090112,0,0,0,0.0318879930747415,0.0222279400160171,0.013616586955283,0.0303460496993673,0.0514376579343149,0.0241208050028152,0.0702932135744848,0.00459349001468745,0.0243912908770013,0.00719069589203842,1.75934486307116,0.126852885176085,0.622636244739282,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Neglectibacter","All",0.32267018292427,-0.322635800472702,0.951283350187208,0.289338240293555
"Roseburia_sp_AF02_12",0,0,0.00965416467423585,0,0.0209681808236142,0,0,0,0.0445343802665823,0,0,0,0.0153041879359587,0.00906654532654503,0,0.0357749358731032,0.0353400600879762,0,0,0,0.00482708233711792,0,7.92438024959431,0.161492136656069,0.623849173981767,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","All",0.364976739341157,-0.285997088400329,0.997349847099874,0.289006327160812
"Sutterella_wadsworthensis",0,0,0.0701503172155436,0.0108537828586222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122112832399327,0.617433120221533,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","All",0.316227766016838,-0.328259292890835,0.944320270132562,0.288791432425891
"GGB51959_SGB72479",0.0227219880732054,0,0,0,0,0,0,0,0.01589406483723,0,0.0198784346516218,0,0,0,0,0.00904998586507824,0,0,0,0,0,0,0,0.242866085473007,0.643077390399694,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","GGB51959","All",0.468722995030783,-0.198201629447339,1.11277282234136,0.288092680182377
"Lachnoclostridium_sp_An131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021835194508152,0,0.0146018886838787,0,0,0,0,0,0,0.239453503865275,0.643077390399694,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","All",0.463073205480749,-0.202910466634603,1.10639922282945,0.287466030500081
"Clostridiales_bacterium",0,0,0.0289315315121644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119710879123902,0.0558403210699719,0.00976744815266367,0,0,0,0.161903394853927,0.623849173981767,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Eubacteriales_unclassified","All",0.363537461213163,-0.287235344741807,0.995772976811254,0.287465082477486
"GGB9091_SGB14020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107193507907854,0,0.0242510895214732,0,0,0,0.220997222738452,0.638636468682318,"Bacteria","Firmicutes","CFGB2840","OFGB2840","FGB2840","GGB9091","All",-0.435347921334413,-1.07526699257979,0.226136550157226,0.285419836870648
"Eubacteriaceae_bacterium",0.0186316960438369,0,0.0249525391824398,0,0.0255527368395334,0.0434267756752646,0.0529927112834337,0.0244830455341674,0.0317259792818091,0,0,0,0.0139718504401924,0,0,0.037484104363132,0,0,0.0363879800398499,0,0.0217921176131383,0,10.0943325623453,0.206999976233368,0.63570185279367,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacteriaceae_unclassified","All",0.416920604236495,-0.241683994360053,1.05470975532231,0.28518607767685
"Butyricicoccus_intestinisimiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596012075480913,0,0.0533216050201172,0,0,0,0,0,0,0.251099737092153,0.650512032222878,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Butyricicoccus","All",0.473427503473188,-0.194286828477916,1.11808765149961,0.284129287777173
"Lachnospiraceae_bacterium_EP_SM_12S_S03",0,0,0,0.0246601528717127,0,0.0572921384861425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221763757332699,0.638636468682318,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","All",-0.43334020695332,-1.07302197307165,0.227826166646418,0.283451915235643
"GGB1266_SGB1699",0,0,0,0,0,0,0.00705696972657475,0.0486669122065998,0,0,0,0,0,0.0712184596232089,0,0,0,0,0,0,0,0,0,0.238726391376392,0.643077390399694,"Bacteria","Bacteroidota","CFGB4405","OFGB4405","FGB4405","GGB1266","All",-0.455155908378173,-1.09748425565155,0.20952277878201,0.283152293413954
"GGB3819_SGB5184",0,0,0.0179787325864901,0.0238832228334859,0,0,0,0,0.00792472844567115,0,0.00647306710816178,0,0.0119334273601509,0,0,0,0,0.011000225695648,0,0,0,0,0,0.0103636280696432,0.600750593146475,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3819","All",0.142453777075267,-0.484575885434823,0.761779151706402,0.282697836999765
"GGB5980_SGB8599",0,0,0,0,0,0.0267931263555843,0,0,0,0.00787408845360492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201351953633903,0.63570185279367,"Bacteria","Candidatus_Melainabacteria","CFGB2106","OFGB2106","FGB2106","GGB5980","All",-0.404920555900667,-1.04138110141807,0.251856705878374,0.28184258506378
"Actinobaculum_sp_oral_taxon_183",0,0,0,0,0.0050199822472812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101293420653204,0,0,0,0,0.23409532885097,0.643077390399694,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinobaculum","All",0.443836348051119,-0.219004520726775,1.08477275331246,0.279886419848414
"GGB9537_SGB14940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156051191054884,0,0.00932751430538028,0,0,0,0,0,0,0.244071968283014,0.643077390399694,"Bacteria","Firmicutes","CFGB3038","OFGB3038","FGB3038","GGB9537","All",0.456595483720634,-0.208319302357665,1.09910389197582,0.279656559136025
"Intestinimonas_sp_MSJ_38",0,0,0,0,0.0199662998925037,0,0,0.0108353379078532,0,0,0,0,0.00815484156094763,0,0.0126257060884424,0,0.00454974096312932,0,0,0,0,0,0,0.206149220575622,0.63570185279367,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Intestinimonas","All",0.407417542450209,-0.249736772180445,1.04415075230492,0.279414407523707
"Neobittarella_massiliensis",0,0.0293555450471124,0,0,0.0119124627656666,0.0109089273914101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123492902136897,0.617433120221533,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Neobittarella","All",-0.304087524056518,-0.931236468515105,0.33888855020512,0.276220336133013
"Collinsella_tanakaei",0,0,0.00924675277387267,0.0190011414520712,0,0,0,0,0,0,0.0102373674672828,0.0745020900787906,0,0,0,0,0,0,0,0,0,0,0,0.177042255806442,0.63570185279367,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","All",-0.366189027506565,-0.998678519621327,0.284954540124508,0.275345976088509
"Clostridium_sp_Marseille_P3244",0.00786137779027669,0,0,0,0.00586518611988498,0,0,0.00481665549270585,0.0279732758394561,0,0,0,0,0,0.00805614036382513,0.012857259636675,0.0207017201718688,0.0148767093613913,0,0,0.00293259305994249,0,7.20923714311915,0.207912428197723,0.63570185279367,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",0.39830096195402,-0.257484695853139,1.03404841260345,0.271688872715427
"Faecalicatena_fissicatena",0,0,0,0.023177490780915,0,0,0,0.0522636107273687,0,0,0.0607489806636249,0.0321660797346926,0,0.027358484070266,0,0,0,0.0541596616687556,0.0502825180135643,0.0479579291225895,0,0.0252679874255905,-10.3076553762928,0.274724832605435,0.662177800338482,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Faecalicatena","All",-0.480881750830196,-1.12652297051733,0.1880953045903,0.269823751859178
"Veillonella_dispar",0,0.00616445489428545,0,0,0,0.0363136237907606,0,0,0.00533856475133251,0,0,0,0,0.0100748907745225,0,0,0,0,0,0,0,0,0,0.211196770345588,0.63570185279367,"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","All",-0.398439947012329,-1.03420222810234,0.257366483109571,0.269071567316965
"GGB38744_SGB14842",0,0,0,0.0188425567604806,0.0155569798055065,0,0,0.0172780087410427,0.0432315190470162,0,0,0,0.0234499576666704,0.00561251526550181,0.00643432725251842,0.00544979788659328,0.0142938418329762,0.00557676825582233,0,0,0.00321716362625921,0.00272489894329664,0.237981041083661,0.110211230878213,0.611945762102077,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB38744","All",0.279329684327831,-0.360696684990926,0.904707217843799,0.267534750202371
"GGB52106_SGB72838",0,0,0,0,0,0,0,0,0.0116835878416446,0.00577064666882476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14579628043994,0.623849173981767,"Bacteria","Firmicutes","CFGB30328","OFGB30328","FGB30328","GGB52106","All",0.316227766016838,-0.328259292890835,0.944320270132562,0.264446593715289
"Phocaeicola_plebeius",0,0,0.107031669090441,0.079702816307804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149237148518144,0.623849173981767,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","All",0.316227766016838,-0.328259292890835,0.944320270132562,0.261243048972145
"GGB3583_SGB4799",0,0,0,0,0,0,0.00590765626291931,0,0,0,0,0,0,0,0,0,0,0,0.019389361395147,0,0,0,0,0.233007494467431,0.643077390399694,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3583","All",0.407490354221741,-0.249675004303581,1.04423154260435,0.257790667645726
"Clostridiaceae_unclassified_SGB4771",0.00767470811557032,0.0121822588415801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153222969507669,0.623849173981767,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","All",-0.316227766016838,-0.944320266707481,0.328259270025915,0.257623211085294
"GGB9715_SGB15266",0.0361367966268326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654278802729683,0,0,0,0,0.269782502161527,0.653917258325676,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9715","All",0.451453696582985,-0.212620289250718,1.09332236453629,0.256870933082627
"Clostridium_sp_AM33_3",0,0,0,0,0,0,0,0,0,0.0267033580397032,0,0,0,0,0,0,0,0.0133906998589803,0,0,0,0,0,0.264828505562933,0.653917258325676,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",-0.444689072552992,-1.08572893074456,0.218289121875416,0.256601279137903
"Clostridium_sp_AF20_17LB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153074643606544,0,0.0112785374214474,0,0,0,0.285684826587349,0.672625144474007,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",-0.467676429392142,-1.1115913892148,0.199073288422547,0.254468743386323
"Akkermansia_sp_KLE1798",0,0,0,0,0,0,0.0882763862299366,0.141702253142445,0,0,0,0,0.120583709458776,0,0,0,0,0.347729536322759,0,0,0,0,0,0.0814792858674399,0.600750593146475,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","All",-0.233056998461175,-0.85567680718852,0.40193906061209,0.253788067787036
"Blautia_SGB4815",0.0443225187887222,0.00696425252303318,0.0496953957491991,0,0,0,0.0581877924855776,0.0577555711265127,0.090275777815474,0.0322887295054732,0.0510653173439801,0.00677500536509397,0.049963740434325,0.0318644550052934,0,0.0599784301390044,0,0.0421479883503393,0.0364223462059001,0.0227615798632064,0.0470089572689606,0.0273130174342499,0.782905656970669,0.149670606442948,0.623849173981767,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",0.306559375688618,-0.336720894827236,0.933896471258975,0.252869633960266
"Dorea_formicigenerans",0.0972743828594342,0.0576670325759939,0.0659697632790712,0.0921051590532479,0.0741056513750162,0,0.0917512682550532,0.0553907511118894,0.0575522000348527,0.0609277476863355,0.0570502456930061,0,0.0542363503621071,0.0334517148397277,0.038660630570956,0.0683217309220533,0,0.0501438776807968,0.0379327149855072,0.008062345495105,0.0573012228639294,0.0527673143963431,0.118878220694885,0.204191732372468,0.63570185279367,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","All",0.365539889659087,-0.28551269149802,0.997967010753063,0.25220857715566
"Clostridium_saudiense",0,0,0,0,0,0.00767470811557032,0.0718615517216889,0.0503491847620451,0.012708607751599,0,0,0,0,0,0,0,0,0.00998515815268918,0.0918126586556289,0.0187973841303332,0,0,0,0.209792831684373,0.63570185279367,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",0.368719981059635,-0.282779233389014,1.00145409928775,0.250069340566614
"Streptococcus_mitis",0,0.00844403561159201,0,0.022536323464689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257291010269205,0.650512032222878,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","All",-0.422804925680236,-1.06126249459761,0.236709599288006,0.249275377998376
"Anaerofilum_hominis",0,0,0,0.00622900425939159,0.0124582539613076,0,0,0,0,0,0,0,0,0,0.00948697481440044,0,0,0,0.00614821103819535,0,0,0,0,0.240029437739042,0.643077390399694,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerofilum","All",0.396259013782478,-0.259223218516912,1.03178933183095,0.245575774941191
"Enorma_massiliensis",0,0,0,0,0.0544787687038483,0,0,0,0,0,0,0,0.0127792334699204,0,0,0,0,0,0,0,0,0,0,0.234511796169097,0.643077390399694,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Enorma","All",0.389841880683781,-0.264693876292802,1.02469865354043,0.245536180589821
"GGB36267_SGB14177",0,0,0,0,0,0,0,0,0.00760927876311105,0,0,0,0,0,0.00785501513905856,0,0.0139861629638215,0.043988055661977,0,0,0,0,0,0.0176539934629178,0.600750593146475,"Bacteria","Firmicutes","CFGB2915","OFGB2915","FGB2915","GGB36267","All",-0.138013673748383,-0.757249719279855,0.488691377197229,0.241959643549941
"GGB3175_SGB4191",0.0612763934685786,0,0,0,0.0118493302501593,0,0,0,0,0,0.0234734181291914,0,0,0,0,0,0,0,0,0,0,0,0,0.323361434672707,0.690000859087193,"Bacteria","Firmicutes","CFGB1325","OFGB1325","FGB1325","GGB3175","All",0.488935344200639,-0.18142164411955,1.1356558315614,0.239730757438446
"Anaerotruncus_rubiinfantis",0,0,0,0,0.00728017565451266,0,0,0,0,0,0,0,0,0,0.0076551380672644,0,0.00583098493741159,0.00844403603380412,0,0,0,0,0,0.222275850729839,0.638636468682318,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","All",0.363809831895429,-0.287000970854752,0.996071329299511,0.237607009414479
"GGB6649_SGB9391",0.0112563460315863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141426063635058,0,0,0,0,0,0,0,0,0.313729388460829,0.690000859087193,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","GGB6649","All",0.470559039757749,-0.1966730953787,1.1148461940562,0.236900500272949
"Zhenpiania_hominis",0,0,0.0243745286984942,0.0194665813368392,0,0,0.0635825808570465,0.0233473514352846,0,0.0132064417809038,0.0252831245664226,0,0.0104835094927857,0.00740952084882804,0,0,0.00905550889963449,0,0,0.0117985792907809,0.00452775444981725,0.00370476042441402,0.288010045890587,0.215878164236758,0.63570185279367,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Zhenpiania","All",0.355696467179204,-0.293991347220927,0.987194379098753,0.23681960749126
"GGB9266_SGB14216",0.00872937112957689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113976143147847,0,0,0,0,0,0,0,0,0.313433771657869,0.690000859087193,"Bacteria","Firmicutes","CFGB2936","OFGB2936","FGB2936","GGB9266","All",0.469215632048903,-0.197791409556884,1.1133290418375,0.2364162722003
"Lachnospiraceae_bacterium_OF09_6",0.0183640366107916,0,0,0,0,0,0,0,0,0,0.0445051455812532,0,0,0,0,0,0,0,0,0,0,0,0,0.28225973550138,0.667674635382783,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","All",0.43013438256323,-0.230526272324085,1.06943986008667,0.236294783205666
"Alistipes_SGB2300",0,0,0,0,0,0,0,0,0.0160879568242792,0.0228339769961449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178997404638168,0.63570185279367,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",-0.316227766016838,-0.944320266707481,0.328259270025915,0.236270608179528
"GGB4723_SGB6540",0.0201483212442092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273365332883504,0,0,0,0,0,0,0,0,0.313356383868907,0.690000859087193,"Bacteria","Firmicutes","CFGB1780","OFGB1780","FGB1780","GGB4723","All",0.467690556340675,-0.199061529580174,1.11160737108017,0.235698012415474
"GGB9619_SGB15066",0,0,0,0,0,0,0,0,0.00919795598424604,0,0,0,0,0,0.0236051568198225,0.0193351137094365,0.00906102902002408,0,0,0,0,0,0,0.398503123312236,0.723006410823893,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9619","All",0.583466948824379,-0.104264809121545,1.24432071620388,0.233134879591074
"Schaalia_SGB17153",0,0.0526475222849714,0,0,0.0144711679391912,0,0,0,0,0,0,0,0,0.0101095732641107,0,0,0,0,0,0,0,0,0,0.139950235553955,0.623849173981767,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Schaalia","All",-0.271332697202394,-0.896181929403084,0.367779140508368,0.23172527742969
"Slackia_piriformis",0,0,0,0.029733151757128,0,0,0,0,0,0,0,0,0,0.022351356534808,0,0,0,0,0,0,0,0,0,0.320320511978651,0.690000859087193,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","All",-0.468496541889062,-1.11251717628708,0.198390212345479,0.231631834907178
"Clostridium_innocuum",0,0.0574162255654619,0,0.0108997560071876,0.0209753354002458,0.072106196938695,0.0149772076748782,0.0304809338318073,0,0,0.00626103218202503,0,0,0,0,0,0,0.0221648548572349,0.0501648457015391,0,0,0.00544987800359378,-8.09877392197892,0.203806633260003,0.63570185279367,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","All",-0.331497257836916,-0.960846075246734,0.31494982605022,0.228992234404633
"bacterium_210917_DFI_7_65",0,0,0,0,0,0.00562141677327089,0,0,0,0,0,0,0,0,0,0,0,0.0109364003257118,0,0,0,0,0,0.309774112780068,0.690000859087193,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","All",-0.446460688174995,-1.08771638652695,0.216803331199143,0.227228345173579
"GGB9595_SGB15019",0.00922509604784366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745660947909204,0,0,0,0,0,0,0,0,0.334728092462445,0.690000859087193,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9595","All",0.471044434591524,-0.196269133982514,1.11539457306104,0.223891111534334
"Lachnospira_pectinoschiza",0.0141814470920267,0,0.0232829970074515,0,0.0118155216720316,0.0608635451088036,0,0.022010861883251,0,0,0,0.0223647789813813,0.023250744887363,0.0174737243851171,0.0157486659511627,0.0299410745052014,0.0108168647622475,0,0,0.0243950426381931,0.0113161932171396,0.019742293134184,-0.801816678472941,0.233216369215468,0.643077390399694,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospira","All",-0.349672335543256,-0.980617185377967,0.299193520381954,0.221077176663105
"Christensenella_hongkongensis",0,0,0,0,0.0125103248307703,0,0.00937030207374093,0,0,0,0,0,0,0,0.00685570796137383,0,0.0049497676799975,0.0137627065382569,0,0,0,0,0,0.214294352660395,0.63570185279367,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Christensenella","All",0.329380958975729,-0.316790559998486,0.958551019057856,0.220352328565844
"GGB9412_SGB14768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226536471654953,0.048793329704855,0,0,0,0,0,0,0,0.201386865236287,0.63570185279367,"Bacteria","Actinobacteria","CFGB2992","OFGB2992","FGB2992","GGB9412","All",-0.316227766016838,-0.944320266707481,0.328259270025915,0.220084677251711
"GGB3538_SGB4728",0,0,0,0,0,0.0373650818852391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473288173266195,0,0,0,0.24456593454929,0.643077390399694,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3538","All",-0.358458989959803,-0.990214425056031,0.291609167212889,0.219234964899496
"Eubacterium_rectale",0.158332511035997,0.220783456825078,0.215724679179157,0.279293311940032,0,0,0.00662575565714935,0.162736760128645,0,0.0252316262375425,0.179076637628702,0.265765375982032,0.154678010536235,0.090710768528964,0.0114719553737535,0.0516592040323725,0.0571590461288576,0.0915301886644166,0.113977031584183,0,0.0855680388565205,0.0911204785966903,-0.0906828046535054,0.268387192691617,0.653917258325676,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","All",-0.382786811877567,-1.01691844047203,0.27072122268088,0.218662454121744
"Dialister_invisus",0.123480910939303,0,0,0,0,0,0,0.0490829202114239,0,0,0,0,0.00464759558499247,0,0.116606664472973,0,0,0.0149471333117467,0.175304427795023,0.0653964345702111,0,0,0,0.339400765343243,0.690000859087193,"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","All",0.465135015484528,-0.201191094845469,1.10872403565509,0.218281900987296
"GGB51139_SGB71360",0,0,0.0175593760758716,0,0,0,0,0,0,0,0.0185860129674032,0,0,0,0,0,0,0.0126454986196235,0,0,0,0,0,0.147350202629275,0.623849173981767,"Bacteria","Firmicutes","CFGB77566","OFGB77566","FGB77566","GGB51139","All",0.25598939706238,-0.381420216979964,0.879885483113265,0.21289339329822
"GGB27848_SGB40282",0.0222796325600304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488640924012452,0,0,0,0,0,0,0,0,0.326278708861838,0.690000859087193,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB27848","All",0.43768084212038,-0.224174554815926,1.07787719092852,0.212892892053897
"GGB9291_SGB14248",0.00880352126511275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193738721449894,0,0,0,0,0,0,0,0,0.326433141648529,0.690000859087193,"Bacteria","Firmicutes","CFGB2950","OFGB2950","FGB2950","GGB9291","All",0.437425872744221,-0.22438890215718,1.0775918623347,0.21267897681718
"Faecalibacterium_sp_HTFF",0.031294080132221,0.0673264248248473,0.0415727728081961,0,0.023093180978978,0.286320722010957,0,0,0.0412233254698892,0,0,0,0.0107798164635495,0.0149838839972083,0.065597011171383,0.109158845997972,0,0.0375961012112629,0,0.0110002223954463,0.0169364987212637,0.0129920531963273,0.381990900747044,0.259562709175549,0.650512032222878,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","All",-0.360743713386138,-0.992714076144649,0.289640555686665,0.211308408404593
"Ruminococcus_SGB4421",0.0439345107900015,0,0,0,0,0,0,0,0,0,0.153891760813603,0,0,0,0,0,0,0,0,0,0,0,0,0.29999898296719,0.68359011475306,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","All",0.402885315994607,-0.253585918271275,1.0391251495061,0.210660761690522
"GGB44201_SGB61600",0,0,0,0,0,0,0,0.00951329038834321,0,0,0,0,0.0178587162291389,0,0,0,0.0203114925899461,0,0,0,0,0,0,0.215737203309787,0.63570185279367,"Bacteria","Firmicutes","CFGB38703","OFGB38703","FGB38703","GGB44201","All",0.316062273339253,-0.32840390244737,0.944141585430486,0.210521164651276
"Klebsiella_pneumoniae",0.0397697543707646,0.00701433078933117,0,0,0,0,0,0,0,0,0.0622575809236864,0,0,0,0,0,0,0,0,0,0,0,0,0.341139404657201,0.690000859087193,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","All",0.448107141030063,-0.2154232850063,1.08956403625187,0.209296556689537
